qName	blockSizes	Canada/Qc-L00240866/2020	England/LOND-124C7A4/2020	England/NORT-28118A/2020	England/OXON-B010C/2020	England/SHEF-CEE8C/2020	Greece/12/2020	Hangzhou/HZCDC6706/2020	India/CCMB_NIV5/2020	NC_045512v2	NorthernIreland/NIRE-FC0CB/2020	SaudiArabia/KAUST-Madinah262/2020	Scotland/CVR1003/2020	Spain/Teruel2427/2020	USA/AZ-ASU2943/2020	USA/CruiseA-26/2020	USA/DC-CDC-9096/2020	USA/FL-CDC-6318/2020	USA/MD-HP00016/2020	USA/MD-HP00032/2020	USA/NJ-NYUMC378/2020	USA/VA_6377/2020
r3394s3p23205	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3395s3p9007	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3396s3p11291	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3397s3p27383	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3398s3p18819	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3399s3p4513	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3400s3p936	290	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
r3401s3p10281	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3402s3p14360	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3403s3p19693	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3404s3p1205	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3406s3p29554	289	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
r3407s3p1121	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3408s3p20298	289	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1
r3409s3p18160	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3410s3p13787	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3411s3p18550	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3412s3p4330	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3413s3p17695	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3414s3p19699	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3415s3p17664	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3416s3p1890	289	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3417s3p14097	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3418s3p8408	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3419s3p22834	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3420s3p29100	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3421s3p16912	292	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3422s3p30974	289	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3423s3p13294	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3424s3p860	289	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
r3425s3p24985	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3426s3p31448	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3427s3p25530	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3428s3p7961	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3429s3p19818	290	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
r3430s3p27885	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3431s3p4637	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3432s3p9559	194	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3433s3p11841	286	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0
r3434s3p14326	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3435s3p17749	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3436s3p4181	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3437s3p3816	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3438s3p10307	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3439s3p29442	287	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
r3440s3p19853	290	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
r3441s3p3275	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3442s3p1758	289	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3443s3p17860	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3444s3p11134	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3445s3p25574	291	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0
r3446s3p11108	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3447s3p1946	290	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3448s3p15831	272	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
r3449s3p21833	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3450s3p25045	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3451s3p15456	289	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0
r3452s3p30956	288	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3453s3p887	288	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
r3454s3p21492	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3455s3p31138	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3456s3p10659	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3457s3p27763	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3458s3p11117	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3459s3p22718	289	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r3460s3p25493	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3461s3p22845	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3462s3p16857	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3463s3p7931	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3464s3p5324	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3465s3p10804	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3466s3p10228	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3467s3p24194	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3469s3p3246	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3470s3p27498	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3471s3p4440	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3473s3p27091	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3474s3p24321	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3475s3p1174	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3477s3p12611	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3478s3p23778	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3479s3p22069	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3480s3p29232	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3481s3p24635	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3482s3p4328	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3483s3p10821	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3484s3p31156	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3485s3p29909	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3486s3p741	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3488s3p28462	290	2	1	1	1	2	0	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2
r3489s3p29444	287	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
r3490s3p17812	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3491s3p24081	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3492s3p13233	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3493s3p3887	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3494s3p25524	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3495s3p20980	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3496s3p22441	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3497s3p14616	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3498s3p14510	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3499s3p22522	290	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r3500s3p27305	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3501s3p7876	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3502s3p3850	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3503s3p20981	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3504s3p30271	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3505s3p10438	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3506s3p5555	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3507s3p16205	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3508s3p11827	286	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0
r3509s3p17256	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3510s3p30454	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3511s3p24571	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3512s3p26071	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3513s3p12796	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3514s3p8328	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3515s3p18732	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3516s3p3935	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3517s3p28852	290	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0
r3518s3p18895	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3519s3p14494	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3520s3p28779	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3521s3p24093	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3522s3p6765	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3523s3p7108	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3524s3p11767	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3525s3p18882	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3526s3p24080	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3527s3p29363	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3528s3p925	290	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
r3529s3p13464	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3530s3p13183	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3531s3p27991	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3532s3p20532	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3533s3p29393	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3534s3p28161	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3535s3p14407	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3536s3p1827	289	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3537s3p23632	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3538s3p12221	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3539s3p14699	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3540s3p9605	195	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3541s3p23280	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3542s3p29761	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3543s3p12822	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3544s3p21604	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3545s3p22845	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3546s3p18504	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3547s3p7682	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3548s3p8414	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3549s3p10923	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3550s3p4160	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3551s3p2546	292	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
r3552s3p22615	290	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r3553s3p27511	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3554s3p24004	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3555s3p26725	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3556s3p25500	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3557s3p9021	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3558s3p15489	288	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0
r3559s3p17854	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3560s3p5017	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3561s3p3851	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3562s3p9827	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3563s3p12769	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3564s3p17826	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3565s3p20198	289	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1
r3566s3p10147	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3567s3p17602	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3569s3p2801	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3570s3p9478	195	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3571s3p11295	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3572s3p4549	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3573s3p27638	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3574s3p4131	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3575s3p30750	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3577s3p20513	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3578s3p13080	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3579s3p28340	289	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1
r3580s3p2246	291	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
r3581s3p16011	176	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
r3582s3p18649	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3583s3p13796	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3584s3p28438	290	2	1	1	1	2	0	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2
r3585s3p23025	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3586s3p22405	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3588s3p8616	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3589s3p5170	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3590s3p1214	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3591s3p11893	285	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0
r3592s3p19082	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3593s3p30423	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3594s3p22720	289	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r3595s3p20408	288	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1
r3596s3p3629	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3597s3p2981	229	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0
r3598s3p8214	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3599s3p29314	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3600s3p11805	286	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0
r3601s3p27282	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3602s3p29932	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3604s3p26245	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3605s3p25489	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3607s3p1337	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3609s3p2009	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3610s3p9188	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3611s3p3930	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3612s3p1328	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3613s3p29522	288	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
r3614s3p5504	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3615s3p16651	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3616s3p9540	195	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3617s3p14589	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3618s3p4205	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3619s3p2602	292	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
r3620s3p16738	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3621s3p14650	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3622s3p2962	248	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0
r3623s3p15500	289	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0
r3624s3p27841	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3625s3p19771	290	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
r3626s3p31318	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3627s3p22280	292	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r3628s3p25551	290	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0
r3629s3p654	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3630s3p4733	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3631s3p23787	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3632s3p8856	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3633s3p6059	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3635s3p25327	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3636s3p18358	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3637s3p19054	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3638s3p13508	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3639s3p22616	290	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r3640s3p19209	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3641s3p26837	290	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
r3642s3p7003	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3643s3p26299	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3644s3p19132	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3645s3p18134	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3646s3p20512	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3647s3p15713	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3648s3p20942	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3649s3p28778	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3650s3p21640	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3651s3p28194	290	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1
r3652s3p16580	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3653s3p28524	289	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
r3654s3p2057	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3655s3p27447	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3656s3p8245	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3657s3p25827	116	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0
r3658s3p26993	290	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
r3659s3p27778	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3660s3p19428	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3661s3p17053	291	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3662s3p16831	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r3663s3p27037	289	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
