qName	blockSizes	Canada/Qc-L00240866/2020	CostaRica/01/2020	CostaRica/02/2020	England/NORT-28118A/2020	NorthernIreland/NIRE-10010C/2020	NorthernIreland/NIRE-FD1A9/2020	Spain/Albacete-COV003776/2020	Spain/Madrid_H12_2309/2020	USA/FL-CDC-6318/2020	USA/MD-HP00016/2020
r855s4p18484	290	0	0	0	0	0	0	0	0	0	0
r856s4p19040	289	0	0	0	0	1	1	0	0	0	0
r857s4p30903	289	0	0	0	0	0	0	0	0	0	0
r858s4p20136	289	0	0	0	0	0	0	0	0	0	0
r859s4p26056	165	0	0	0	0	0	0	0	0	0	0
r860s4p6309	290	0	0	0	0	0	0	0	0	0	0
r861s4p4084	290	0	0	0	0	0	0	0	0	0	0
r862s4p6114	288	0	0	0	0	0	0	0	0	0	0
r863s4p10120	290	0	0	0	0	0	0	0	0	0	0
r864s4p15293	290	0	0	0	0	0	0	0	0	0	0
r866s4p9425	235	0	0	0	0	0	0	0	0	0	0
r867s4p12873	144	0	0	0	0	0	0	0	0	0	0
r868s4p21211	135	0	0	0	0	0	0	0	0	0	0
r869s4p7177	290	0	1	1	0	0	0	0	0	0	0
r870s4p21031	160	0	0	0	0	0	0	0	0	0	0
r871s4p30406	284	0	0	0	0	0	0	0	0	0	0
r873s4p22873	290	0	0	0	0	0	0	0	0	0	0
r874s4p11240	290	0	0	0	0	0	0	0	0	0	0
r875s4p8095	289	0	0	0	0	0	0	0	0	0	0
r876s4p13750	290	0	0	0	0	0	0	0	0	0	0
r877s4p4121	290	0	0	0	0	0	0	0	0	0	0
r878s4p7458	291	0	0	0	0	0	0	0	0	0	0
r879s4p25215	176	0	0	0	0	0	0	0	0	0	0
r880s4p2542	292	0	0	0	0	0	0	0	0	0	0
r881s4p19328	289	0	0	0	0	0	0	0	0	0	0
r882s4p30331	286	0	0	0	0	0	0	0	0	0	0
r883s4p7303	291	0	1	1	0	0	0	0	0	0	0
r884s4p13744	291	0	0	0	0	0	0	0	0	0	0
r885s4p17430	289	0	0	0	0	0	0	0	0	0	0
r886s4p408	43	0	0	0	0	0	0	0	0	0	0
r887s4p22133	292	0	1	1	0	0	0	1	1	0	0
r888s4p24668	290	0	0	0	0	0	0	0	0	0	0
r889s4p31090	288	0	0	0	0	0	0	0	0	0	0
r890s4p17799	291	0	0	0	0	0	0	0	0	0	0
r891s4p30306	286	0	0	0	0	0	0	0	0	0	0
r892s4p1905	289	0	1	1	0	1	1	1	1	1	1
r894s4p9613	194	0	0	0	0	0	0	0	0	0	0
r895s4p26079	178	0	0	0	0	0	0	0	0	0	0
r896s4p8742	289	0	0	0	0	0	0	0	0	0	0
r897s4p5844	144	0	0	0	0	0	0	0	0	0	0
r898s4p13564	290	0	0	0	0	0	0	0	0	0	0
r899s4p19455	291	0	0	0	0	0	0	0	0	0	0
r900s4p6155	289	0	0	0	0	0	0	0	0	0	0
r901s4p5782	144	0	0	0	0	0	0	0	0	0	0
r902s4p14687	291	0	0	0	0	0	0	0	0	0	0
r903s4p1349	289	0	0	0	0	0	0	0	0	0	0
r904s4p16665	289	0	0	0	0	0	0	0	0	0	0
r905s4p1056	290	0	1	1	1	1	1	1	1	1	0
r906s4p15581	289	0	0	0	0	0	0	0	0	0	0
r907s4p23604	145	0	1	0	0	0	0	0	0	0	0
r908s4p21770	290	0	0	0	0	0	0	0	0	0	0
r909s4p6558	288	0	0	0	0	0	0	0	0	0	0
r910s4p22959	289	0	0	0	0	0	0	0	0	0	0
r911s4p28718	290	0	0	0	0	0	0	0	0	0	0
r912s4p23291	186	0	0	0	0	0	0	0	0	0	0
r913s4p12971	191	0	0	0	0	0	0	0	0	0	0
r914s4p8254	289	0	0	0	0	0	0	0	0	0	0
r915s4p10246	292	0	0	0	0	0	0	0	0	0	0
r916s4p1717	289	0	1	1	0	1	1	1	1	1	1
r918s4p31121	288	0	0	0	0	0	0	0	0	0	0
r919s4p11500	290	0	0	0	0	0	0	0	0	0	0
r920s4p22524	290	0	0	0	0	0	0	0	0	0	0
r921s4p681	290	0	0	0	0	0	0	0	0	0	0
r922s4p2337	294	0	0	0	0	0	0	0	0	0	0
r923s4p27011	288	0	0	0	0	0	0	0	0	0	0
r924s4p11596	291	0	0	0	0	0	0	0	0	0	0
r925s4p10745	290	0	0	0	0	0	0	0	0	0	0
r926s4p13156	291	0	0	0	0	0	0	0	0	0	0
r929s4p22801	290	0	0	0	0	0	0	0	0	0	0
r930s4p22123	292	0	1	1	0	0	0	1	1	0	0
r932s4p16251	291	0	0	0	0	0	0	0	0	0	0
r933s4p2152	291	0	0	0	0	0	0	0	0	0	0
r934s4p26033	144	0	0	0	0	0	0	0	0	0	0
r935s4p27629	289	0	0	0	0	0	0	0	0	0	0
r936s4p18310	290	0	0	0	0	0	0	0	0	0	0
r937s4p23941	290	0	0	0	0	0	0	0	0	0	0
r938s4p1997	289	0	0	0	0	0	0	0	0	0	0
r939s4p4272	290	0	0	0	0	0	0	0	0	0	0
r940s4p17105	290	0	0	0	0	0	0	0	0	0	0
r941s4p2414	292	0	0	0	0	0	0	0	0	0	0
r942s4p7948	290	0	0	0	0	0	0	0	0	0	0
r943s4p23976	288	0	0	0	0	0	0	0	0	0	0
r944s4p22273	292	0	0	0	0	0	0	0	0	0	0
r945s4p10968	289	0	0	0	0	1	1	0	0	0	0
r946s4p18759	290	0	0	0	0	0	0	0	0	0	0
r947s4p5324	290	0	0	0	0	0	0	0	0	0	0
r948s4p25246	147	0	0	0	0	0	0	0	0	0	0
r949s4p26496	192	0	0	0	0	0	0	0	0	0	0
r950s4p6624	288	0	0	0	0	0	0	0	0	0	0
r951s4p19693	291	0	0	0	0	0	0	0	0	0	0
r952s4p26152	228	0	0	0	0	0	0	0	0	0	0
r953s4p12954	175	0	0	0	0	0	0	0	0	0	0
r954s4p16860	292	0	0	0	0	0	0	0	0	0	0
r955s4p25304	143	0	0	0	0	0	0	0	0	0	0
r956s4p13609	290	0	0	0	0	0	0	0	0	0	0
r957s4p980	290	0	1	1	1	1	1	1	1	1	0
r958s4p9946	289	0	0	0	0	0	0	0	0	0	0
r960s4p6266	290	0	0	0	0	0	0	0	0	0	0
r961s4p5245	290	0	0	0	0	0	0	0	0	0	0
r962s4p8484	289	0	0	0	0	0	0	0	0	0	0
r963s4p25526	266	0	0	0	0	0	0	0	0	0	0
r964s4p23448	224	0	1	0	0	0	0	0	0	0	0
r965s4p2342	294	0	0	0	0	0	0	0	0	0	0
r966s4p18140	291	0	0	0	0	0	0	0	0	0	0
r967s4p29818	291	0	0	0	0	0	0	0	0	0	0
r970s4p7843	290	0	0	0	0	0	0	0	0	0	0
r971s4p605	233	0	0	0	0	0	0	0	0	0	0
r972s4p7294	292	0	1	1	0	0	0	0	0	0	0
r973s4p26370	153	0	0	0	0	0	0	0	0	0	0
r974s4p17159	290	0	0	0	0	0	0	0	0	0	0
r975s4p10074	289	0	0	0	0	0	0	0	0	0	0
r976s4p14588	290	0	0	0	0	0	0	0	0	0	0
r977s4p28675	289	0	0	0	0	0	0	0	0	0	0
r978s4p7083	221	0	1	1	0	0	0	0	0	0	0
r979s4p23991	289	0	0	0	0	0	0	0	0	0	0
r980s4p16107	176	0	0	0	0	0	0	0	0	0	0
r981s4p11028	289	0	0	0	0	1	1	0	0	0	0
r982s4p29676	288	0	0	0	0	0	0	0	0	0	0
r983s4p27614	290	0	0	0	0	0	0	0	0	0	0
r984s4p4092	290	0	0	0	0	0	0	0	0	0	0
r985s4p28515	288	0	0	0	0	0	0	0	0	0	0
r986s4p28922	289	0	0	0	0	0	0	0	0	0	0
r987s4p1151	290	0	0	0	0	0	0	0	0	0	0
r988s4p6005	262	0	0	0	0	0	0	0	0	0	0
r989s4p7118	255	0	1	1	0	0	0	0	0	0	0
r990s4p18498	289	0	0	0	0	0	0	0	0	0	0
r991s4p16448	291	0	0	0	0	0	0	0	0	0	0
r992s4p27174	289	0	0	0	0	0	0	0	0	0	0
r993s4p25177	213	0	0	0	0	0	0	0	0	0	0
r994s4p14149	290	0	0	0	0	0	0	0	0	0	0
r995s4p13740	291	0	0	0	0	0	0	0	0	0	0
r996s4p26439	154	0	0	0	0	0	0	0	0	0	0
r997s4p6445	290	0	0	0	0	0	0	0	0	0	0
r998s4p1928	290	0	1	1	0	1	1	1	1	1	1
r999s4p8398	290	0	0	0	0	0	0	0	0	0	0
r1000s4p4367	289	0	0	0	0	0	0	0	0	0	0
r1001s4p4387	288	0	0	0	0	0	0	0	0	0	0
r1002s4p22978	288	0	0	0	0	0	0	0	0	0	0
r1003s4p7656	289	0	0	0	0	0	0	0	0	0	0
r1004s4p12800	143	0	0	0	0	0	0	0	0	0	0
r1005s4p13954	290	0	0	0	0	0	0	0	0	0	0
r1006s4p17941	290	0	0	0	0	0	0	0	0	0	0
r1007s4p16425	290	0	0	0	0	0	0	0	0	0	0
r1008s4p9225	214	0	0	0	0	0	0	0	0	0	0
r1009s4p27846	289	0	0	0	0	0	0	0	0	0	0
r1010s4p29726	290	0	0	0	0	0	0	0	0	0	0
r1011s4p20379	290	0	0	0	0	0	0	0	0	0	0
r1012s4p14045	290	0	0	0	0	0	0	0	0	0	0
r1013s4p18628	289	0	0	0	0	0	0	0	0	0	0
r1014s4p12144	290	0	0	0	0	0	0	1	0	0	0
r1015s4p27692	289	0	0	0	0	0	0	0	0	0	0
r1016s4p29418	287	0	0	0	0	0	0	0	0	0	0
r1017s4p25309	143	0	0	0	0	0	0	0	0	0	0
r1018s4p1420	288	0	0	0	0	0	0	0	0	0	0
r1019s4p779	289	0	1	1	1	1	1	1	1	1	0
r1020s4p5712	165	0	0	0	0	0	0	0	0	0	0
r1021s4p12467	288	0	0	0	0	0	0	0	0	0	0
r1022s4p2294	292	0	0	0	0	0	0	0	0	0	0
r1023s4p649	275	0	0	0	0	0	0	0	0	0	0
r1024s4p15226	290	0	0	0	0	0	0	0	0	0	0
r1025s4p24125	291	0	0	0	0	0	0	0	0	0	0
r1026s4p25159	230	0	0	0	0	0	0	0	0	0	0
r1027s4p5997	254	0	0	0	0	0	0	0	0	0	0
r1029s4p15562	288	0	0	0	0	0	0	0	0	0	0
r1030s4p22451	290	0	0	0	0	0	0	0	0	0	0
r1031s4p28983	290	0	0	0	0	0	0	0	0	0	0
r1032s4p18044	291	0	0	0	0	0	0	0	0	0	0
r1033s4p7972	290	0	0	0	0	0	0	0	0	0	0
r1034s4p28158	290	0	0	0	0	0	0	0	0	0	0
r1035s4p7424	291	0	0	0	0	0	0	0	0	0	0
r1036s4p18580	288	0	0	0	0	0	0	0	0	0	0
r1037s4p1005	289	0	1	1	1	1	1	1	1	1	0
r1038s4p30308	286	0	0	0	0	0	0	0	0	0	0
r1039s4p19505	291	0	0	0	0	0	0	0	0	0	0
r1040s4p5400	290	0	0	0	0	0	0	0	0	0	0
r1041s4p15168	290	0	0	0	0	0	0	0	0	0	0
r1042s4p9857	291	0	0	0	0	0	0	0	0	0	0
r1043s4p21326	242	0	0	0	0	0	0	0	0	0	0
r1044s4p4040	291	0	0	0	0	0	0	0	0	0	0
r1045s4p10561	291	0	0	0	0	0	0	0	0	0	0
r1046s4p22873	290	0	0	0	0	0	0	0	0	0	0
r1047s4p19735	290	0	0	0	0	0	0	0	0	0	0
r1048s4p15673	289	0	0	0	0	0	0	0	0	0	0
r1049s4p19813	291	0	0	0	0	0	0	0	0	0	0
r1050s4p10387	291	0	0	0	0	0	0	0	0	0	0
r1051s4p28825	290	0	0	0	0	0	0	0	0	0	0
r1052s4p8825	290	0	0	0	0	0	0	0	0	0	0
r1053s4p19455	291	0	0	0	0	0	0	0	0	0	0
r1054s4p5635	239	0	0	0	0	0	0	0	0	0	0
r1055s4p11985	286	0	0	0	0	0	0	1	0	0	0
r1056s4p18893	289	0	0	0	0	0	0	0	0	0	0
r1057s4p21958	288	0	1	1	0	0	0	1	1	0	0
r1058s4p7628	290	0	0	0	0	0	0	0	0	0	0
r1059s4p12766	150	0	0	0	0	0	0	0	0	0	0
r1060s4p30340	286	0	0	0	0	0	0	0	0	0	0
r1061s4p25821	121	0	0	0	0	0	0	0	0	0	0
r1062s4p8482	289	0	0	0	0	0	0	0	0	0	0
r1063s4p10748	290	0	0	0	0	0	0	0	0	0	0
r1064s4p7892	290	0	0	0	0	0	0	0	0	0	0
r1065s4p18782	289	0	0	0	0	0	0	0	0	0	0
r1066s4p29411	288	0	0	0	0	0	0	0	0	0	0
r1067s4p29417	287	0	0	0	0	0	0	0	0	0	0
r1068s4p29962	290	0	0	0	0	0	0	0	0	0	0
r1069s4p16486	292	0	0	0	0	0	0	0	0	0	0
r1070s4p3626	289	0	0	0	0	0	0	0	0	0	0
r1071s4p18846	289	0	0	0	0	0	0	0	0	0	0
r1072s4p2270	292	0	0	0	0	0	0	0	0	0	0
r1073s4p14822	291	0	0	0	0	0	0	0	0	0	0
r1074s4p22924	289	0	0	0	0	0	0	0	0	0	0
r1075s4p11305	289	0	0	0	0	0	0	0	0	0	0
r1076s4p23907	289	0	0	0	0	0	0	0	0	0	0
r1077s4p21786	290	0	0	0	0	0	0	0	0	0	0
r1078s4p13673	290	0	0	0	0	0	0	0	0	0	0
r1079s4p27072	290	0	0	0	0	0	0	0	0	0	0
r1080s4p781	289	0	1	1	1	1	1	1	1	1	0
r1081s4p9168	186	0	0	0	0	0	0	0	0	0	0
r1082s4p16943	292	0	0	0	0	0	0	0	0	0	0
r1083s4p1182	291	0	0	0	0	0	0	0	0	0	0
r1084s4p20399	288	0	0	0	0	0	0	0	0	0	0
r1085s4p10372	291	0	0	0	0	0	0	0	0	0	0
r1086s4p17752	290	0	0	0	0	0	0	0	0	0	0
r1087s4p18036	291	0	0	0	0	0	0	0	0	0	0
r1088s4p13733	290	0	0	0	0	0	0	0	0	0	0
r1089s4p5734	145	0	0	0	0	0	0	0	0	0	0
r1090s4p1673	290	0	1	1	0	1	1	1	1	1	1
r1091s4p11678	290	0	0	0	0	0	0	0	0	0	0
r1092s4p27865	290	0	0	0	0	0	0	0	0	0	0
r1093s4p11851	285	0	0	0	0	0	0	0	0	0	0
r1094s4p28559	289	0	0	0	0	0	0	0	0	0	0
r1095s4p3828	290	0	0	0	0	0	0	0	0	0	0
r1096s4p20703	149	0	0	0	0	0	0	0	0	0	0
r1097s4p17506	290	0	0	0	0	0	0	0	0	0	0
r1098s4p24391	291	0	0	0	0	0	0	0	0	0	0
r1099s4p1748	289	0	1	1	0	1	1	1	1	1	1
r1100s4p22722	289	0	0	0	0	0	0	0	0	0	0
r1101s4p27364	290	0	0	0	0	0	0	0	0	0	0
r1102s4p23115	272	0	0	0	0	0	0	0	0	0	0
r1103s4p17368	291	0	0	0	0	0	0	0	0	0	0
r1104s4p11541	290	0	0	0	0	0	0	0	0	0	0
r1105s4p13147	291	0	0	0	0	0	0	0	0	0	0
r1106s4p15739	288	0	0	0	0	0	0	0	0	0	0
r1107s4p17361	291	0	0	0	0	0	0	0	0	0	0
r1108s4p24843	291	0	0	0	0	0	0	0	0	0	0
r1109s4p15603	290	0	0	0	0	0	0	0	0	0	0
r1110s4p30109	289	0	0	0	0	0	0	0	0	0	0
r1111s4p1889	289	0	1	1	0	1	1	1	1	1	1
r1112s4p8034	289	0	0	0	0	0	0	0	0	0	0
r1113s4p10096	290	0	0	0	0	0	0	0	0	0	0
r1114s4p29911	291	0	0	0	0	0	0	0	0	0	0
r1115s4p11844	286	0	0	0	0	0	0	0	0	0	0
r1116s4p30467	283	0	0	0	0	0	0	0	0	0	0
r1117s4p29413	288	0	0	0	0	0	0	0	0	0	0
r1118s4p4789	290	0	0	0	0	0	0	0	0	0	0
r1119s4p9231	220	0	0	0	0	0	0	0	0	0	0
r1120s4p17025	292	0	0	0	0	0	0	0	0	0	0
r1121s4p10625	290	0	0	0	0	0	0	0	0	0	0
r1122s4p1109	290	0	0	0	0	0	0	0	0	0	0
r1123s4p26808	289	0	0	0	0	0	0	0	0	0	0
r1124s4p18551	289	0	0	0	0	0	0	0	0	0	0
r1125s4p25303	142	0	0	0	0	0	0	0	0	0	0
r1126s4p26005	116	0	0	0	0	0	0	0	0	0	0
r1127s4p16603	289	0	0	0	0	0	0	0	0	0	0
r1128s4p6890	143	0	0	0	0	0	0	0	0	0	0
r1129s4p6856	143	0	0	0	0	0	0	0	0	0	0
r1130s4p15999	177	0	0	0	0	0	0	0	0	0	0
r1132s4p9144	186	0	0	0	0	0	0	0	0	0	0
r1133s4p9375	284	0	0	0	0	0	0	0	0	0	0
r1134s4p904	289	0	1	1	1	1	1	1	1	1	0
r1135s4p2231	291	0	0	0	0	0	0	0	0	0	0
r1136s4p13655	291	0	0	0	0	0	0	0	0	0	0
r1137s4p23785	192	0	0	0	0	0	0	0	0	0	0
r1138s4p1719	290	0	1	1	0	1	1	1	1	1	1
r1139s4p14853	292	0	0	0	0	0	0	0	0	0	0
r1140s4p15003	290	0	0	0	0	0	0	0	0	0	0
r1141s4p28781	289	0	0	0	0	0	0	0	0	0	0
r1142s4p16815	292	0	0	0	0	0	0	0	0	0	0
r1143s4p26381	154	0	0	0	0	0	0	0	0	0	0
r1144s4p23865	269	0	0	0	0	0	0	0	0	0	0
r1145s4p28759	288	0	0	0	0	0	0	0	0	0	0
r1146s4p21995	289	0	1	1	0	0	0	1	1	0	0
r1147s4p14138	290	0	0	0	0	0	0	0	0	0	0
r1148s4p23201	190	0	0	0	0	0	0	0	0	0	0
r1149s4p1006	290	0	1	1	1	1	1	1	1	1	0
r1150s4p21092	145	0	0	0	0	0	0	0	0	0	0
r1151s4p23012	289	0	0	0	0	0	0	0	0	0	0
r1152s4p29827	291	0	0	0	0	0	0	0	0	0	0
r1153s4p9453	208	0	0	0	0	0	0	0	0	0	0
r1154s4p1573	289	0	0	0	0	0	0	0	0	0	0
r1155s4p16529	291	0	0	0	0	0	0	0	0	0	0
r1156s4p3063	180	0	0	0	0	0	0	0	0	0	0
r1157s4p24080	290	0	0	0	0	0	0	0	0	0	0
r1158s4p30897	289	0	0	0	0	0	0	0	0	0	0
r1159s4p460	93	0	0	0	0	0	0	0	0	0	0
r1160s4p11542	290	0	0	0	0	0	0	0	0	0	0
r1161s4p30281	286	0	0	0	0	0	0	0	0	0	0
r1162s4p21504	291	0	0	0	0	0	0	0	0	0	0
r1163s4p11668	290	0	0	0	0	0	0	0	0	0	0
r1164s4p16598	289	0	0	0	0	0	0	0	0	0	0
r1165s4p16510	291	0	0	0	0	0	0	0	0	0	0
r1166s4p28801	290	0	0	0	0	0	0	0	0	0	0
r1167s4p13468	290	0	0	0	0	0	0	0	0	0	0
r1168s4p24794	290	0	0	0	0	0	0	0	0	0	0
r1169s4p17880	290	0	0	0	0	0	0	0	0	0	0
r1170s4p26903	289	0	0	0	0	0	0	0	0	0	0
r1171s4p16571	290	0	0	0	0	0	0	0	0	0	0
r1172s4p23616	146	0	1	0	0	0	0	0	0	0	0
r1173s4p19048	289	0	0	0	0	1	1	0	0	0	0
r1174s4p4937	289	0	0	0	0	0	0	0	0	0	0
r1175s4p1162	291	0	0	0	0	0	0	0	0	0	0
r1176s4p15077	289	0	0	0	0	0	0	0	0	0	0
r1177s4p4839	289	0	0	0	0	0	0	0	0	0	0
r1178s4p24248	293	0	0	0	0	0	0	0	0	0	0
r1179s4p6202	289	0	0	0	0	0	0	0	0	0	0
r1180s4p17342	290	0	0	0	0	0	0	0	0	0	0
r1181s4p6300	290	0	0	0	0	0	0	0	0	0	0
r1182s4p6775	218	0	0	0	0	0	0	0	0	0	0
r1183s4p30399	283	0	0	0	0	0	0	0	0	0	0
r1184s4p20471	290	0	0	0	0	0	0	0	0	0	0
r1185s4p24652	290	0	0	0	0	0	0	0	0	0	0
r1186s4p25663	247	0	0	0	0	0	0	0	0	0	0
r1187s4p8474	290	0	0	0	0	0	0	0	0	0	0
r1188s4p5184	290	0	0	0	0	0	0	0	0	0	0
r1189s4p30795	290	0	0	0	0	0	0	0	0	0	0
r1191s4p26281	186	0	0	0	0	0	0	0	0	0	0
r1193s4p14956	290	0	0	0	0	0	0	0	0	0	0
r1194s4p18329	289	0	0	0	0	0	0	0	0	0	0
r1195s4p14770	291	0	0	0	0	0	0	0	0	0	0
r1196s4p27618	289	0	0	0	0	0	0	0	0	0	0
r1197s4p15092	290	0	0	0	0	0	0	0	0	0	0
r1198s4p1493	289	0	0	0	0	0	0	0	0	0	0
r1199s4p12343	289	0	0	0	0	0	0	0	0	0	0
r1200s4p16377	291	0	0	0	0	0	0	0	0	0	0
r1201s4p12599	289	0	0	0	0	0	0	0	0	0	0
r1202s4p3444	290	0	0	0	0	1	0	0	0	0	0
r1203s4p4162	290	0	0	0	0	0	0	0	0	0	0
r1205s4p23972	288	0	0	0	0	0	0	0	0	0	0
r1206s4p28343	289	0	1	1	1	1	1	1	1	1	0
r1207s4p20997	183	0	0	0	0	0	0	0	0	0	0
r1208s4p15395	289	0	0	0	0	0	0	0	0	0	0
r1209s4p1595	290	0	0	0	0	0	0	0	0	0	0
r1211s4p28170	289	0	0	0	0	0	0	0	0	0	0
r1212s4p14767	291	0	0	0	0	0	0	0	0	0	0
r1213s4p12445	287	0	0	0	0	0	0	0	0	0	0
r1214s4p7514	290	0	0	0	0	0	0	0	0	0	0
r1215s4p5003	289	0	0	0	0	0	0	0	0	0	0
r1216s4p18979	290	0	0	0	0	0	0	0	0	0	0
r1217s4p27020	288	0	0	0	0	0	0	0	0	0	0
r1218s4p13046	264	0	0	0	0	0	0	0	0	0	0
r1219s4p6227	290	0	0	0	0	0	0	0	0	0	0
r1220s4p20518	290	0	0	0	0	0	0	0	0	0	0
r1221s4p17881	290	0	0	0	0	0	0	0	0	0	0
r1222s4p21133	111	0	0	0	0	0	0	0	0	0	0
r1223s4p16193	253	0	0	0	0	0	0	0	0	0	0
r1224s4p4061	290	0	0	0	0	0	0	0	0	0	0
r1225s4p3148	180	0	0	0	0	0	0	0	0	0	0
r1226s4p21808	289	0	0	0	0	0	0	0	0	0	0
r1227s4p30877	289	0	0	0	0	0	0	0	0	0	0
r1228s4p17818	291	0	0	0	0	0	0	0	0	0	0
r1229s4p1005	289	0	1	1	1	1	1	1	1	1	0
r1230s4p17736	291	0	0	0	0	0	0	0	0	0	0
r1231s4p3551	289	0	0	0	0	0	0	0	0	0	0
r1232s4p7263	290	0	1	1	0	0	0	0	0	0	0
r1233s4p3452	290	0	0	0	0	1	0	0	0	0	0
r1234s4p14226	290	0	0	0	0	0	0	0	0	0	0
r1235s4p13318	290	0	0	0	0	0	0	0	0	0	0
r1236s4p21647	290	0	0	0	0	0	0	0	0	0	0
r1237s4p10895	289	0	0	0	0	1	1	0	0	0	0
r1238s4p18802	289	0	0	0	0	0	0	0	0	0	0
r1239s4p20294	289	0	0	0	0	0	0	0	0	0	0
r1240s4p18882	290	0	0	0	0	0	0	0	0	0	0
r1241s4p15840	263	0	0	0	0	0	0	0	0	0	0
r1242s4p8905	281	0	0	0	0	0	0	0	0	0	0
r1243s4p16394	291	0	0	0	0	0	0	0	0	0	0
r1244s4p1581	289	0	0	0	0	0	0	0	0	0	0
r1246s4p5206	290	0	0	0	0	0	0	0	0	0	0
r1247s4p23565	167	0	1	0	0	0	0	0	0	0	0
r1249s4p30680	287	0	0	0	0	0	0	0	0	0	0
r1250s4p7705	290	0	0	0	0	0	0	0	0	0	0
r1252s4p10142	291	0	0	0	0	0	0	0	0	0	0
r1253s4p10641	290	0	0	0	0	0	0	0	0	0	0
r1254s4p8266	290	0	0	0	0	0	0	0	0	0	0
r1255s4p29488	288	0	0	0	0	0	0	0	0	0	0
r1256s4p28154	290	0	0	0	0	0	0	0	0	0	0
r1257s4p6750	242	0	0	0	0	0	0	0	0	0	0
r1258s4p21003	177	0	0	0	0	0	0	0	0	0	0
r1259s4p11135	289	0	0	0	0	0	0	0	0	0	0
r1260s4p4952	288	0	0	0	0	0	0	0	0	0	0
r1261s4p3192	180	0	0	0	0	0	0	0	0	0	0
r1262s4p20329	288	0	0	0	0	0	0	0	0	0	0
r1263s4p27471	289	0	0	0	0	0	0	0	0	0	0
r1264s4p27232	289	0	0	0	0	0	0	0	0	0	0
r1265s4p15300	289	0	0	0	0	0	0	0	0	0	0
r1266s4p10455	291	0	0	0	0	0	0	0	0	0	0
r1267s4p15283	289	0	0	0	0	0	0	0	0	0	0
r1268s4p28468	289	0	1	1	1	1	1	1	1	1	0
r1269s4p31284	181	0	0	0	0	0	0	0	0	0	0
r1270s4p25499	240	0	0	0	0	0	0	0	0	0	0
r1271s4p30916	289	0	0	0	0	0	0	0	0	0	0
r1272s4p15067	289	0	0	0	0	0	0	0	0	0	0
r1273s4p24951	290	0	0	0	0	0	0	0	0	0	0
r1274s4p29737	289	0	0	0	0	0	0	0	0	0	0
r1275s4p9858	291	0	0	0	0	0	0	0	0	0	0
r1276s4p2746	291	0	0	0	0	0	0	0	0	0	0
r1277s4p10436	291	0	0	0	0	0	0	0	0	0	0
r1278s4p9111	185	0	0	0	0	0	0	0	0	0	0
r1281s4p27414	289	0	0	0	0	0	0	0	0	0	0
r1282s4p26203	233	0	0	0	0	0	0	0	0	0	0
r1283s4p12599	289	0	0	0	0	0	0	0	0	0	0
r1284s4p2219	292	0	0	0	0	0	0	0	0	0	0
r1285s4p25596	291	0	0	0	0	0	0	0	0	0	0
r1286s4p10234	292	0	0	0	0	0	0	0	0	0	0
r1287s4p3732	289	0	0	0	0	0	0	0	0	0	0
r1288s4p1298	287	0	0	0	0	0	0	0	0	0	0
r1289s4p8222	291	0	0	0	0	0	0	0	0	0	0
r1290s4p1021	290	0	1	1	1	1	1	1	1	1	0
r1291s4p744	289	0	0	0	0	0	0	0	0	0	0
r1292s4p5171	290	0	0	0	0	0	0	0	0	0	0
r1293s4p19129	290	0	0	0	0	1	1	0	0	0	0
r1294s4p10327	292	0	0	0	0	0	0	0	0	0	0
r1295s4p4268	290	0	0	0	0	0	0	0	0	0	0
r1296s4p3107	180	0	0	0	0	0	0	0	0	0	0
r1297s4p3908	291	0	0	0	0	0	0	0	0	0	0
r1298s4p13321	290	0	0	0	0	0	0	0	0	0	0
r1299s4p11098	290	0	0	0	0	1	1	0	0	0	0
r1300s4p1235	289	0	0	0	0	0	0	0	0	0	0
r1301s4p2326	293	0	0	0	0	0	0	0	0	0	0
r1302s4p28849	290	0	0	0	0	0	0	0	0	0	0
r1303s4p18067	291	0	0	0	0	0	0	0	0	0	0
r1304s4p6989	142	0	0	0	0	0	0	0	0	0	0
r1305s4p6778	215	0	0	0	0	0	0	0	0	0	0
r1306s4p14470	290	0	0	0	0	0	0	0	0	0	0
r1307s4p31148	288	0	0	0	0	0	0	0	0	0	0
r1308s4p29675	288	0	0	0	0	0	0	0	0	0	0
r1309s4p28336	289	0	1	1	1	1	1	1	1	1	0
r1310s4p27293	289	0	0	0	0	0	0	0	0	0	0
r1311s4p27942	290	0	0	0	0	0	0	0	0	0	0
r1312s4p31028	286	0	0	0	0	0	0	0	0	0	0
r1313s4p19141	289	0	0	0	0	1	1	0	0	0	0
r1314s4p8203	290	0	0	0	0	0	0	0	0	0	0
r1315s4p8054	290	0	0	0	0	0	0	0	0	0	0
r1316s4p14510	290	0	0	0	0	0	0	0	0	0	0
r1317s4p20697	149	0	0	0	0	0	0	0	0	0	0
r1318s4p27676	289	0	0	0	0	0	0	0	0	0	0
r1319s4p15823	279	0	0	0	0	0	0	0	0	0	0
r1320s4p29325	291	0	0	0	0	0	0	0	0	0	0
r1321s4p21076	159	0	0	0	0	0	0	0	0	0	0
r1322s4p15549	289	0	0	0	0	0	0	0	0	0	0
r1323s4p4491	289	0	0	0	0	0	0	0	0	0	0
r1324s4p23919	289	0	0	0	0	0	0	0	0	0	0
r1325s4p28969	289	0	0	0	0	0	0	0	0	0	0
