qName	blockSizes	Canada/Qc-L00240866/2020	England/LOND-124C7A4/2020	England/NORT-28118A/2020	England/OXON-B010C/2020	Hangzhou/HZCDC6706/2020	India/CCMB_NIV5/2020	NC_045512v2	NorthernIreland/NIRE-FC0CB/2020	Spain/Teruel2427/2020	USA/AZ-ASU2943/2020	USA/CruiseA-26/2020	USA/DC-CDC-9096/2020	USA/FL-CDC-6318/2020	USA/MD-HP00016/2020	USA/MD-HP00032/2020
r14405s2p2064	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14406s2p28111	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14407s2p26991	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14408s2p20876	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14409s2p29144	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14410s2p6793	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14411s2p17310	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14412s2p17041	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14413s2p22449	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14414s2p17023	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14415s2p6566	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14416s2p30201	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14417s2p25465	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14418s2p8440	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14419s2p22512	290	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r14420s2p26677	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14421s2p1696	290	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
r14422s2p27125	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14423s2p2299	292	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0
r14424s2p13249	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14425s2p4473	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14426s2p20488	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14427s2p1876	288	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
r14428s2p3493	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14429s2p5858	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14430s2p10284	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14431s2p19214	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14432s2p14891	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14433s2p27464	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14434s2p13781	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14435s2p4279	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14436s2p6794	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14437s2p9589	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14438s2p28483	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14439s2p30494	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14440s2p16439	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14441s2p24999	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14442s2p30854	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14443s2p11210	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14444s2p27540	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14445s2p22000	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14446s2p7493	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14447s2p7108	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14450s2p2412	292	2	2	2	2	2	2	2	0	2	0	2	2	2	2	0
r14451s2p12660	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14452s2p19020	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14453s2p31180	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14454s2p17873	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14455s2p10014	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14456s2p8196	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14457s2p18651	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14458s2p2103	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14459s2p21122	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14460s2p19352	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14461s2p31427	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14462s2p10871	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14463s2p25301	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14464s2p13940	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14465s2p14422	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14466s2p25035	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14468s2p19876	291	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0
r14469s2p17558	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14470s2p16650	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14471s2p18980	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14472s2p16242	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14473s2p10215	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14474s2p12574	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14475s2p17136	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14476s2p11813	286	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0
r14477s2p3944	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14478s2p8683	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14479s2p4172	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14480s2p5307	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14481s2p6153	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14482s2p17553	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14483s2p12471	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14484s2p23928	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14485s2p30170	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14486s2p9608	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14487s2p16061	176	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0
r14488s2p28420	289	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
r14489s2p14208	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14490s2p15663	290	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0
r14491s2p2013	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14492s2p5685	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14493s2p16835	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14494s2p18075	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14495s2p29961	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14496s2p29229	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14497s2p832	289	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0
r14498s2p13602	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14499s2p7018	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14500s2p28008	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14501s2p6233	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14502s2p27488	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14503s2p19899	289	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0
r14505s2p5474	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14506s2p20233	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14507s2p18562	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14508s2p12219	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14509s2p5401	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14510s2p6459	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14511s2p13124	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14512s2p1052	289	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0
r14513s2p18153	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14514s2p26012	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14515s2p9317	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14516s2p10496	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14517s2p1933	290	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
r14518s2p26797	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14519s2p12432	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14520s2p24378	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14521s2p16761	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14522s2p8505	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14523s2p19167	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14524s2p15606	290	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0
r14525s2p11550	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14526s2p3010	201	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0
r14527s2p19012	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14528s2p25602	291	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0
r14529s2p28861	289	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0
r14530s2p25954	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14531s2p10430	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14532s2p9739	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14533s2p26411	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14534s2p30620	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14535s2p25117	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14536s2p4585	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14537s2p22445	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14538s2p29107	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14539s2p5271	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14540s2p7250	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14541s2p18644	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14542s2p1526	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14543s2p2320	293	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0
r14544s2p10047	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14545s2p11533	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14546s2p9565	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14547s2p18889	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14548s2p13641	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14549s2p4495	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14550s2p18452	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14551s2p28090	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14552s2p18163	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14553s2p30192	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14554s2p11116	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14555s2p4945	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14556s2p9108	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14557s2p25070	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14558s2p6590	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14559s2p25710	201	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0
r14560s2p13836	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14561s2p12067	289	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0
r14562s2p9068	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14563s2p11478	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14564s2p12784	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14565s2p2871	289	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0
r14566s2p31115	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14567s2p21710	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14568s2p10039	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14569s2p10813	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14570s2p1104	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14571s2p1607	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14572s2p20391	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14573s2p10976	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14574s2p10698	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14575s2p16397	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14576s2p23598	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14577s2p22669	290	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r14578s2p29957	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14579s2p23601	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14580s2p9773	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14581s2p13992	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14582s2p13196	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14583s2p22494	289	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r14584s2p28615	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14585s2p12503	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14586s2p1442	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14587s2p28478	290	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
r14588s2p29285	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14589s2p19036	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14590s2p13274	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14591s2p7913	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14592s2p11905	286	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0
r14593s2p1442	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14594s2p18587	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14595s2p29638	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14596s2p23201	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14597s2p11769	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14598s2p20414	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14599s2p6734	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14600s2p12896	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14601s2p5964	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14602s2p28846	289	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0
r14603s2p22494	289	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r14604s2p29244	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14605s2p22854	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14606s2p6161	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14607s2p13440	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14608s2p11573	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14609s2p16343	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14610s2p22581	290	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r14611s2p30049	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14612s2p25334	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14613s2p2987	223	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0
r14614s2p15373	290	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0
r14615s2p29041	288	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0
r14616s2p14046	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14617s2p3465	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14618s2p8254	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14619s2p22162	292	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r14620s2p23805	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14621s2p25926	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14622s2p10219	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14623s2p25603	291	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0
r14624s2p5892	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14625s2p3461	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14627s2p29555	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14628s2p18419	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14629s2p8077	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14630s2p30589	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14631s2p625	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14632s2p27966	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14633s2p14345	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14634s2p14450	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14635s2p12215	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14636s2p16351	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14637s2p1135	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14638s2p476	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14639s2p4718	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14640s2p6260	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14641s2p5706	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14642s2p5782	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14643s2p1687	290	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
r14644s2p10893	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14645s2p20453	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14646s2p18550	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14647s2p9133	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14648s2p5560	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14649s2p24259	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14650s2p18883	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14651s2p28840	289	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0
r14652s2p25507	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14653s2p7321	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14654s2p12083	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14655s2p16752	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14656s2p25210	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14657s2p24966	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14658s2p14479	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14659s2p12714	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14660s2p4952	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14661s2p7851	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14662s2p17489	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14663s2p10483	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14664s2p5151	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14665s2p28937	289	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0
r14666s2p5326	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14667s2p18300	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14668s2p9994	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14669s2p22736	290	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r14670s2p18917	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14671s2p29499	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14672s2p7807	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14673s2p11462	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14674s2p23628	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14675s2p16385	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14676s2p16368	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14678s2p11688	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14679s2p18515	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14680s2p22372	290	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r14681s2p5512	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14682s2p11312	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14683s2p12699	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14684s2p10658	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14685s2p29268	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14686s2p437	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14687s2p3605	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14688s2p17500	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14689s2p21370	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14690s2p2555	292	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0
r14691s2p12774	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14692s2p15421	290	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0
r14693s2p2357	293	2	2	2	2	2	2	2	0	2	0	2	2	2	2	0
r14694s2p3552	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14695s2p3906	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14696s2p9996	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14697s2p12868	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14698s2p21746	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14700s2p10667	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14701s2p16816	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14702s2p3406	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14703s2p4311	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14704s2p25815	127	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0
r14705s2p18968	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14706s2p2576	292	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0
r14707s2p2888	289	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0
r14708s2p18102	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14709s2p19528	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14710s2p25556	290	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0
r14711s2p15817	285	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0
r14712s2p15509	289	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0
r14713s2p4573	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14714s2p22964	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14715s2p22249	292	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r14716s2p24144	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14717s2p23867	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14718s2p14923	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14719s2p18297	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14720s2p22638	289	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r14721s2p21943	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14722s2p6932	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14723s2p26020	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14724s2p3954	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14725s2p22864	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14726s2p29524	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14727s2p1934	290	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
r14730s2p15389	290	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0
r14731s2p18345	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14732s2p29452	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14734s2p20690	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14735s2p8216	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14736s2p24156	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14737s2p29163	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14738s2p20819	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14739s2p4974	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14741s2p26677	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14742s2p2883	289	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0
r14743s2p512	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14744s2p22660	290	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r14745s2p28527	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14746s2p17948	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14747s2p28605	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14748s2p27384	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14749s2p10367	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14750s2p9500	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
